"NAME","LATITUDE","LONGITUDE","CityName"
"Via La Argel",8.266853,-72.501918,"Cucuta"
"Via La Argel",8.262629,-72.498132,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.204,-72.49421,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.2105,-72.49625,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.21788,-72.49857,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.22879,-72.502045,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.23434,-72.5037,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.24525,-72.50717,"Cucuta"
"Via La Buena Esperanza - Barrancas",8.24749,-72.50258,"Cucuta"
"Kilometro 1 La Floresta Camilo Torres - Barrancas",8.17208,-72.479015,"Cucuta"
"Kilometro 2 La Floresta Camilo Torres - Barrancas",8.181575,-72.483395,"Cucuta"
"Kilometro 3 La Floresta Camilo Torres - Barrancas",8.191855,-72.486735,"Cucuta"
"Kilometro 4 La Floresta Camilo Torres - Barrancas",8.19904,-72.48777,"Cucuta"
"Kilometro 5 La Floresta Camilo Torres - Barrancas",8.20924,-72.488235,"Cucuta"
"Kilometro 5 Barrancas - La Floresta Camilo Torres",8.216945,-72.48761,"Cucuta"
"Kilometro 4 Barrancas - La Floresta Camilo Torres",8.225465,-72.48729,"Cucuta"
"Kilometro 3 Barrancas - La Floresta Camilo Torres",8.23128,-72.488915,"Cucuta"
"Kilometro 2 Barrancas - La Floresta Camilo Torres",8.242835,-72.49317,"Cucuta"
"Kilometro 1 Barrancas - La Floresta Camilo Torres",8.25318,-72.4932,"Cucuta"
"Kilometro 1 Barrancas - Islandia",8.25423,-72.48603,"Cucuta"
"Kilometro 2 Barrancas - Islandia",8.256335,-72.482175,"Cucuta"
"Kilometro 1 Herran - La Colorada",7.498135,-72.482915,"Herran"
"Kilometro 2 Herran - La Colorada",7.49203,-72.48473,"Herran"
"Kilometro 3 Herran - La Colorada",7.486945,-72.479075,"Herran"
"Kilometro 4 Herran - La Colorada",7.48171,-72.47558,"Herran"
"Kilometro 5 Herran - La Colorada",7.481595,-72.471275,"Herran"
"Kilometro 6 Herran - La Colorada",7.47878,-72.465365,"Herran"
"Kilometro 7 Herran - La Colorada",7.47198,-72.46546,"Herran"
"Kilometro 6 La Colorada - Herran",7.46753,-72.46314,"Herran"
"Kilometro 5 La Colorada - Herran",7.463685,-72.459205,"Herran"
"Kilometro 4 La Colorada - Herran",7.45892,-72.45615,"Herran"
"Kilometro 3 La Colorada - Herran",7.44991,-72.45385,"Herran"
"Kilometro 2 La Colorada - Herran",7.44259,-72.45239,"Herran"
"Kilometro 1 La Colorada - Herran",7.43787,-72.45228,"Herran"
"Kilometro 1 El Algarrobo - Alto Viento",8.036485,-72.422305,"Cucuta"
"Kilometro 2 El Algarrobo - Alto Viento",8.04391,-72.422755,"Cucuta"
"Kilometro 3 El Algarrobo - Alto Viento",8.05384,-72.42196,"Cucuta"
"Kilometro 4 El Algarrobo - Alto Viento",8.06272,-72.42499,"Cucuta"
"Kilometro 5 El Algarrobo - Alto Viento",8.07179,-72.42665,"Cucuta"
"Kilometro 6 El Algarrobo - Alto Viento",8.08147,-72.42613,"Cucuta"
"Kilometro 7 El Algarrobo - Alto Viento",8.09055,-72.42533,"Cucuta"
"Kilometro 8 El Algarrobo - Alto Viento",8.09825,-72.42617,"Cucuta"
"Kilometro 9 El Algarrobo - Alto Viento",8.106095,-72.422015,"Cucuta"
"Kilometro 8 Alto Viento - El Algarrobo",8.11276,-72.421425,"Cucuta"
"Kilometro 7 Alto Viento - El Algarrobo",8.123295,-72.419945,"Cucuta"
"Kilometro 6 Alto Viento - El Algarrobo",8.13088,-72.422575,"Cucuta"
"Kilometro 5 Alto Viento - El Algarrobo",8.14003,-72.42617,"Cucuta"
"Kilometro 4 Alto Viento - El Algarrobo",8.14701,-72.43157,"Cucuta"
"Kilometro 3 Alto Viento - El Algarrobo",8.15474,-72.43795,"Cucuta"
"Kilometro 2 Alto Viento - El Algarrobo",8.16094,-72.442225,"Cucuta"
"Kilometro 1 Alto Viento - El Algarrobo",8.16473,-72.44406,"Cucuta"
"Kilometro 3 Barrancas - Islandia",8.25436,-72.47623,"Cucuta"
"La Floresta Camilo Torres",8.168615,-72.47837,"Cucuta"
"Kilometro 4 Barrancas - Islandia",8.25436,-72.46942,"Cucuta"
"Kilometro 5 Barrancas - Islandia",8.2615,-72.46477,"Cucuta"
"Kilometro 6 Islandia - Barrancas",8.26125,-72.45568,"Cucuta"
"Kilometro 5 Islandia - Barrancas",8.25513,-72.45282,"Cucuta"
"Kilometro 4 Islandia - Barrancas",8.251855,-72.443505,"Cucuta"
"Kilometro 3 Islandia - Barrancas",8.253565,-72.43973,"Cucuta"
"Kilometro 1 El Santuario - Granada",6.12561,-75.24423,"Santuario"
"Kilometro 2 El Santuario - Granada",6.12998,-75.23723,"Santuario"
"Kilometro 3 El Santuario - Granada",6.13127,-75.23176,"Santuario"
"Kilometro 4 El Santuario - Granada",6.13162,-75.22513,"Santuario"
"Kilometro 5 El Santuario - Granada",6.12971,-75.21968,"Santuario"
"Kilometro 6 El Santuario - Granada",6.13056,-75.21202,"Santuario"
"Kilometro 6 Granada - El Santuario",6.129535,-75.206835,"Santuario"
"Kilometro 5 Granada - El Santuario",6.12476,-75.198445,"Santuario"
"Kilometro 4 Granada - El Santuario",6.12093,-75.192595,"Santuario"
"Kilometro 3 Granada - El Santuario",6.12256,-75.187205,"Granada"
"Kilometro 2 Granada - El Santuario",6.12526,-75.17992,"Granada"
"Kilometro 1 Granada - El Santuario",6.13282,-75.17966,"Granada"
"Kilometro 1 Santa Helena - Jamaica",6.205345,-75.48539,"Guarne"
"Kilometro 2 Santa Helena - Jamaica",6.20133,-75.47792,"Guarne"
"Kilometro 3 Santa Helena - Jamaica",6.1966,-75.474905,"Guarne"
"Kilometro 4 Santa Helena - Jamaica",6.194035,-75.466535,"Guarne"
"Kilometro 4 Jamaica - Santa Helena",6.18891,-75.465575,"Rionegro"
"Kilometro 3 Jamaica - Santa Helena",6.18174,-75.46419,"Rionegro"
"Kilometro 2 Jamaica - Santa Helena",6.17818,-75.4576,"Rionegro"
"Via Panta De Garza",5.597601,-71.584115,"Paz De Ariporo"
"Via Panta De Garza",5.606845,-71.576865,"Paz De Ariporo"
"Via Panta De Garza",5.61554,-71.57382,"Paz De Ariporo"
"Via Panta De Garza",5.62251,-71.567,"Paz De Ariporo"
"Via Panta De Garza",5.62678,-71.56318,"Paz De Ariporo"
"Via Panta De Garza",5.63227,-71.56183,"Paz De Ariporo"
"Kilometro 1 Arauca - Caserio El Triunfo",7.069265,-70.734025,"Arauca"
"Kilometro 2 Arauca - Caserio El Triunfo",7.06788,-70.72647,"Arauca"
"Kilometro 3 Arauca - Caserio El Triunfo",7.0691,-70.71677,"Arauca"
"Kilometro 4 Arauca - Caserio El Triunfo",7.072985,-70.7087,"Arauca"
"Kilometro 5 Arauca - Caserio El Triunfo",7.0805,-70.69857,"Arauca"
"Kilometro 6 Arauca - Caserio El Triunfo",7.08157,-70.69483,"Arauca"
"Kilometro 7 Arauca - Caserio El Triunfo",7.086335,-70.684375,"Arauca"
"Kilometro 8 Arauca - Caserio El Triunfo",7.084501,-70.677319,"Arauca"
"Kilometro 9 Arauca - Caserio El Triunfo",7.083285,-70.67079,"Arauca"
"Kilometro 10 Arauca - Caserio El Triunfo",7.079438,-70.659029,"Arauca"
"Kilometro 11 Arauca - Caserio El Triunfo",7.077419,-70.652091,"Arauca"
"Kilometro 12 Arauca - Caserio El Triunfo",7.072373,-70.64521,"Arauca"
"Kilometro 13 Arauca - Caserio El Triunfo",7.0678,-70.639834,"Arauca"
"Kilometro 14 Arauca - Caserio El Triunfo",7.068294,-70.631883,"Arauca"
"Kilometro 14 Caserio El Triunfo - Arauca",7.068199,-70.623407,"Arauca"
"Kilometro 13 Caserio El Triunfo - Arauca",7.065736,-70.613459,"Arauca"
"Kilometro 12 Caserio El Triunfo - Arauca",7.062545,-70.60745,"Arauca"
"Kilometro 11 Caserio El Triunfo - Arauca",7.064041,-70.599325,"Arauca"
"Kilometro 10 Caserio El Triunfo - Arauca",7.066799,-70.586776,"Arauca"
"Kilometro 9 Caserio El Triunfo - Arauca",7.071193,-70.583768,"Arauca"
"Kilometro 8 Caserio El Triunfo - Arauca",7.073572,-70.578496,"Arauca"
"Kilometro 7 Caserio El Triunfo - Arauca",7.078372,-70.570504,"Arauca"
"Kilometro 6 Caserio El Triunfo - Arauca",7.076264,-70.561521,"Arauca"
"Kilometro 5 Caserio El Triunfo - Arauca",7.074552,-70.553944,"Arauca"
"Kilometro 4 Caserio El Triunfo - Arauca",7.070665,-70.54943,"Arauca"
"Kilometro 3 Caserio El Triunfo - Arauca",7.065033,-70.544158,"Arauca"
"Kilometro 2 Caserio El Triunfo - Arauca",7.057066,-70.540547,"Arauca"
"Kilometro 1 Caserio El Triunfo - Arauca",7.048811,-70.542208,"Arauca"
"Via El Cuervo",7.079987,-70.67754,"Arauca"
"Via El Cuervo",7.071097,-70.675184,"Arauca"
"Via Arauca - Rio Arauca",7.07643,-70.781965,"Arauca"
"Via Arauca - Rio Arauca",7.08099,-70.78674,"Arauca"
"Via Arauca - Rio Arauca",7.07934,-70.7968,"Arauca"
"Via Arauca - Rio Arauca",7.07968,-70.80522,"Arauca"
"Via Arauca - Rio Arauca",7.076675,-70.816365,"Arauca"
"Via Arauca - Rio Arauca",7.07279,-70.81861,"Arauca"
"Via Arauca - Rio Arauca",7.070707,-70.825376,"Arauca"
"Via Arauca - Rio Arauca",7.072904,-70.832258,"Arauca"
"Via Arauca - Rio Arauca",7.076509,-70.836317,"Arauca"
"Via San Jose De Las Americas",7.883398,-73.511047,"San Martin"
"Via San Jose De Las Americas",7.892112,-73.515339,"San Martin"
"Via San Jose De Las Americas",7.901251,-73.519201,"San Martin"
"Via San Jose De Las Americas",7.901469,-73.527804,"San Martin"
"Via San Jose De Las Americas",7.901676,-73.535937,"San Martin"
"Via San Jose De Las Americas",7.902739,-73.543446,"San Martin"
"Via San Jose De Las Americas",7.899551,-73.551814,"San Martin"
"Via San Jose De Las Americas",7.900438,-73.564362,"San Martin"
"Via Las Azucenas - Los Laureles",5.696334,-71.462694,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.704254,-71.462781,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.711772,-71.459118,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.712604,-71.448881,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.713895,-71.443027,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.722016,-71.434044,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.727094,-71.431196,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.73609,-71.431247,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.743651,-71.427254,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.749504,-71.419468,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.755199,-71.412777,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.753377,-71.403852,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.751569,-71.396671,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.759431,-71.395402,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.76735,-71.38828,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.774408,-71.385915,"Paz De Ariporo"
"Via Las Azucenas - Los Laureles",5.786344,-71.38828,"Paz De Ariporo"
"Kilometro 1 Via Monterralo - Chameza",5.242293,-72.699573,"Aguazul"
"Kilometro 2 Via Monterralo - Chameza",5.237404,-72.705149,"Aguazul"
"Kilometro 3 Via Monterralo - Chameza",5.231808,-72.712564,"Aguazul"
"Kilometro 4 Via Monterralo - Chameza",5.230036,-72.722485,"Recetor"
"Kilometro 5 Via Monterralo - Chameza",5.231365,-72.727972,"Recetor"
"Kilometro 6 Via Monterralo - Chameza",5.22878,-72.73601,"Recetor"
"Kilometro 7 Via Monterralo - Chameza",5.228071,-72.743357,"Recetor"
"Kilometro 8 Via Monterralo - Chameza",5.230981,-72.750016,"Recetor"
"Kilometro 9 Via Monterralo - Chameza",5.228175,-72.75749,"Recetor"
"Kilometro 10 Via Monterralo - Chameza",5.229534,-72.764934,"Recetor"
"Kilometro 11 Via Monterralo - Chameza",5.228471,-72.775493,"Recetor"
"Kilometro 12 Via Monterralo - Chameza",5.228943,-72.782433,"Recetor"
"Kilometro 12 Chameza - Via Monterralo",5.229416,-72.791034,"Recetor"
"Kilometro 11 Chameza - Via Monterralo",5.228943,-72.800051,"Recetor"
"Kilometro 10 Chameza - Via Monterralo",5.225103,-72.806991,"Recetor"
"Kilometro 9 Chameza - Via Monterralo",5.218428,-72.810491,"Recetor"
"Kilometro 8 Chameza - Via Monterralo",5.215947,-72.818677,"Recetor"
"Kilometro 7 Chameza - Via Monterralo",5.212935,-72.826478,"Recetor"
"Kilometro 6 Chameza - Via Monterralo",5.214824,-72.834456,"Recetor"
"Kilometro 5 Chameza - Via Monterralo",5.211694,-72.841545,"Chameza"
"Kilometro 4 Chameza - Via Monterralo",5.214086,-72.848011,"Chameza"
"Kilometro 3 Chameza - Via Monterralo",5.210571,-72.858198,"Chameza"
"Kilometro 2 Chameza - Via Monterralo",5.210984,-72.863552,"Chameza"
"Kilometro 1 Chameza - Via Monterralo",5.213081,-72.870225,"Chameza"
"Kilometro 1 Sonson - Nariño",5.71408,-75.30064,"Sonson"
"Kilometro 2 Sonson - Nariño",5.71834,-75.29187,"Sonson"
"Kilometro 3 Sonson - Nariño",5.71573,-75.28166,"Sonson"
"Kilometro 4 Sonson - Nariño",5.70635,-75.27333,"Sonson"
"Kilometro 5 Sonson - Nariño",5.70394,-75.26935,"Sonson"
"Kilometro 6 Sonson - Nariño",5.70321,-75.26026,"Sonson"
"Kilometro 7 Sonson - Nariño",5.70065,-75.252415,"Sonson"
"Kilometro 8 Sonson - Nariño",5.698105,-75.244575,"Sonson"
"Kilometro 9 Sonson - Nariño",5.69598,-75.23764,"Sonson"
"Kilometro 10 Sonson - Nariño",5.69521,-75.23119,"Sonson"
"Kilometro 11 Sonson - Nariño",5.69163,-75.23751,"Sonson"
"Kilometro 12 Sonson - Nariño",5.687785,-75.23354,"Sonson"
"Kilometro 13 Sonson - Nariño",5.683835,-75.226255,"Sonson"
"Kilometro 14 Sonson - Nariño",5.68153,-75.232125,"Sonson"
"Kilometro 15 Sonson - Nariño",5.67788,-75.23452,"Sonson"
"Kilometro 14 Nariño - Sonson",5.67387,-75.22995,"Nari¤o"
"Kilometro 13 Nariño - Sonson",5.669035,-75.222715,"Nari¤o"
"Kilometro 12 Nariño - Sonson",5.664685,-75.21413,"Nari¤o"
"Kilometro 11 Nariño - Sonson",5.66161,-75.21492,"Nari¤o"
"Kilometro 10 Nariño - Sonson",5.660585,-75.206975,"Nari¤o"
"Kilometro 9 Nariño - Sonson",5.656685,-75.204915,"Nari¤o"
"Kilometro 8 Nariño - Sonson",5.65156,-75.19923,"Nari¤o"
"Kilometro 7 Nariño - Sonson",5.64468,-75.1959,"Nari¤o"
"Kilometro 6 Nariño - Sonson",5.641805,-75.19162,"Nari¤o"
"Kilometro 5 Nariño - Sonson",5.63546,-75.19025,"Nari¤o"
"Kilometro 4 Nariño - Sonson",5.62996,-75.18779,"Nari¤o"
"Kilometro 3 Nariño - Sonson",5.62878,-75.18251,"Nari¤o"
"Kilometro 2 Nariño - Sonson",5.62182,-75.17597,"Nari¤o"
"Kilometro 1 Nariño - Sonson",5.61856,-75.1752,"Nari¤o"
"Kilometro 1 Via Sonson - Argelia",5.68987,-75.225165,"Sonson"
"Kilometro 2 Via Sonson - Argelia",5.69263,-75.22116,"Sonson"
"Kilometro 3 Via Sonson - Argelia",5.698977,-75.209598,"Sonson"
"Kilometro 4 Via Sonson - Argelia",5.70328,-75.20176,"Sonson"
"Kilometro 5 Via Sonson - Argelia",5.708595,-75.19344,"Sonson"
"Kilometro 6 Argelia - Via Sonson",5.712975,-75.18648,"Argelia"
"Kilometro 5 Argelia - Via Sonson",5.716436,-75.178456,"Argelia"
"Kilometro 4 Argelia - Via Sonson",5.71959,-75.17137,"Argelia"
"Kilometro 3 Argelia - Via Sonson",5.7264,-75.16533,"Argelia"
"Kilometro 2 Argelia - Via Sonson",5.7316,-75.15726,"Argelia"
"Kilometro 1 Argelia - Via Sonson",5.731791,-75.149998,"Argelia"
"Kilometro 1 Nariño - Florencia",5.617142,-75.169646,"Nari¤o"
"Kilometro 2 Nariño - Florencia",5.621387,-75.161679,"Nari¤o"
"Kilometro 3 Nariño - Florencia",5.6238,-75.15421,"Nari¤o"
"Kilometro 4 Nariño - Florencia",5.61865,-75.14632,"Nari¤o"
"Kilometro 5 Nariño - Florencia",5.62174,-75.14014,"Nari¤o"
"Kilometro 6 Nariño - Florencia",5.61728,-75.13466,"Nari¤o"
"Kilometro 7 Nariño - Florencia",5.60801,-75.1326,"Nari¤o"
"Kilometro 8 Nariño - Florencia",5.599558,-75.123688,"Nari¤o"
"Kilometro 9 Nariño - Florencia",5.59238,-75.11612,"Nari¤o"
"Kilometro 10 Nariño - Florencia",5.58646,-75.117315,"Nari¤o"
"Kilometro 11 Nariño - Florencia",5.57985,-75.11696,"Nari¤o"
"Kilometro 12 Nariño - Florencia",5.56734,-75.11408,"Nari¤o"
"Kilometro 13 Nariño - Florencia",5.56406,-75.10889,"Samana"
"Kilometro 13 Florencia - Nariño",5.56492,-75.10134,"Samana"
"Kilometro 12 Florencia - Nariño",5.56286,-75.09552,"Samana"
"Kilometro 11 Florencia - Nariño",5.56996,-75.084184,"Samana"
"Kilometro 10 Florencia - Nariño",5.573755,-75.07602,"Samana"
"Kilometro 9 Florencia - Nariño",5.56629,-75.06769,"Samana"
"Kilometro 8 Florencia - Nariño",5.56921,-75.05774,"Samana"
"Kilometro 7 Florencia - Nariño",5.56715,-75.05413,"Samana"
"Kilometro 6 Florencia - Nariño",5.55771,-75.05207,"Samana"
"Kilometro 5 Florencia - Nariño",5.549815,-75.045205,"Samana"
"Kilometro 4 Florencia - Nariño",5.54569,-75.05345,"Samana"
"Kilometro 3 Florencia - Nariño",5.54346,-75.05448,"Samana"
"Kilometro 2 Florencia - Nariño",5.532912,-75.049151,"Samana"
"Kilometro 1 Florencia - Nariño",5.52715,-75.04624,"Samana"
"Kilometro 1 Florencia - Los Pomos",5.51943,-75.03525,"Samana"
"Kilometro 2 Florencia - Los Pomos",5.520507,-75.028158,"Samana"
"Kilometro 3 Florencia - Los Pomos",5.517525,-75.018065,"Samana"
"Kilometro 4 Florencia - Los Pomos",5.51698,-75.012855,"Samana"
"Kilometro 5 Florencia - Los Pomos",5.52162,-75.01117,"Samana"
"Kilometro 6 Florencia - Los Pomos",5.52079,-75.002735,"Samana"
"Kilometro 7 Florencia - Los Pomos",5.5246,-74.99774,"Samana"
"Kilometro 7 Los Pomos - Florencia",5.52396,-74.99167,"Samana"
"Kilometro 6 Los Pomos - Florencia",5.52376,-74.98771,"Samana"
"Kilometro 5 Los Pomos - Florencia",5.52934,-74.98053,"Samana"
"Kilometro 4 Los Pomos - Florencia",5.53036,-74.97405,"Samana"
"Kilometro 3 Los Pomos - Florencia",5.53202,-74.97017,"Samana"
"Kilometro 2 Los Pomos - Florencia",5.53466,-74.96515,"Samana"
"Kilometro 1 Los Pomos - Florencia",5.53283,-74.959105,"Samana"
"Via Los Pomos",5.52647,-74.95858,"Samana"
"Via Los Pomos",5.5272,-74.96148,"Samana"
"Kilometro 2 Berlin - Los Pomos",5.5283,-74.99343,"Samana"
"Kilometro 3 Berlin - Los Pomos",5.53548,-74.99019,"Samana"
"Kilometro 4 Berlin - Los Pomos",5.542355,-74.98521,"Samana"
"Kilometro 5 Berlin - Los Pomos",5.54938,-74.98274,"Samana"
"Kilometro 6 Berlin - Los Pomos",5.5546,-74.978325,"Samana"
"Kilometro 7 Berlin - Los Pomos",5.565315,-74.978645,"Samana"
"Kilometro 7 Los Pomos - Berlin",5.57042,-74.975125,"Samana"
"Kilometro 6 Los Pomos - Berlin",5.57657,-74.97341,"Samana"
"Kilometro 5 Los Pomos - Berlin",5.58086,-74.97026,"Samana"
"Kilometro 4 Los Pomos - Berlin",5.58526,-74.966065,"Samana"
"Kilometro 3 Los Pomos - Berlin",5.59129,-74.96228,"Samana"
"Kilometro 2 Los Pomos - Berlin",5.5994,-74.96057,"Samana"
"Kilometro 1 Los Pomos - Berlin",5.59498,-74.95645,"Samana"
"Via Purificacion - Chenche Asoleado",3.85442,-74.94644,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.85079,-74.95375,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.84406,-74.962215,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.83769,-74.96616,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.831805,-74.969795,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.82436,-74.97607,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.81672,-74.98422,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.81217,-74.988,"Purificacion"
"Via Purificacion - Chenche Asoleado",3.80247,-74.99617,"Purificacion"
"Via Chenche Asoleado - Hato Viejo",3.79683,-75.00081,"Purificacion"
"Via Chenche Asoleado - Hato Viejo",3.78977,-75.00671,"Purificacion"
"Via Chenche Asoleado - Hato Viejo",3.78316,-75.01293,"Coyaima"
"Via Chenche Asoleado - Hato Viejo",3.77518,-75.01795,"Coyaima"
"Via Chenche Asoleado - Hato Viejo",3.7714,-75.01988,"Coyaima"
"Via Chenche Asoleado - Hato Viejo",3.76513,-75.00989,"Coyaima"
"Via Chenche Asoleado - Hato Viejo",3.756485,-75.0136,"Coyaima"
"Via Chenche Asoleado - Hato Viejo",3.75168,-75.016365,"Coyaima"
"Via Hato Viejo - Chili",3.74097,-75.01482,"Coyaima"
"Via Hato Viejo - Chili",3.73608,-75.0129,"Coyaima"
"Via Hato Viejo - Chili",3.724748,-75.011815,"Coyaima"
"Via Hato Viejo - Chili",3.71892,-75.01143,"Coyaima"
"Via Hato Viejo - Chili",3.717475,-75.01841,"Coyaima"
"Via Hato Viejo - Chili",3.708159,-75.027015,"Coyaima"
"Via Hato Viejo - Chili",3.70728,-75.03302,"Coyaima"
"Via Hato Viejo - Chili",3.70093,-75.04022,"Coyaima"
"Via Hato Viejo - Chili",3.70265,-75.043145,"Coyaima"
"Via Hato Viejo - Chili",3.70437,-75.05604,"Coyaima"
"Via Hato Viejo - Chili",3.710695,-75.05942,"Coyaima"
"Via Hato Viejo - Chili",3.71449,-75.06723,"Coyaima"
"Via Hato Viejo - Chili",3.71561,-75.07422,"Coyaima"
"Kilometro 1 La Reforma - Guarare",3.782485,-72.581773,"San Martin"
"Kilometro 2 La Reforma - Guarare",3.780333,-72.576229,"San Martin"
"Kilometro 3 La Reforma - Guarare",3.776338,-72.567605,"San Martin"
"Kilometro 4 La Reforma - Guarare",3.774494,-72.556517,"San Martin"
"Kilometro 5 La Reforma - Guarare",3.776036,-72.551636,"San Martin"
"Kilometro 6 La Reforma - Guarare",3.777644,-72.54335,"San Martin"
"Kilometro 7 La Reforma - Guarare",3.779873,-72.536574,"San Martin"
"Kilometro 8 La Reforma - Guarare",3.772343,-72.529028,"San Martin"
"Kilometro 9 La Reforma - Guarare",3.769961,-72.521251,"San Martin"
"Kilometro 10 La Reforma - Guarare",3.766888,-72.512011,"San Martin"
"Kilometro 11 La Reforma - Guarare",3.767656,-72.50408,"San Martin"
"Kilometro 12 La Reforma - Guarare",3.76804,-72.495225,"San Martin"
"Kilometro 13 La Reforma - Guarare",3.764967,-72.487217,"San Martin"
"Kilometro 14 Guarare - La Reforma",3.757975,-72.481365,"San Martin"
"Kilometro 13 Guarare - La Reforma",3.756823,-72.472356,"San Martin"
"Kilometro 12 Guarare - La Reforma",3.755287,-72.464502,"San Martin"
"Kilometro 11 Guarare - La Reforma",3.753443,-72.458188,"San Martin"
"Kilometro 10 Guarare - La Reforma",3.749678,-72.445483,"San Martin"
"Kilometro 9 Guarare - La Reforma",3.744453,-72.437937,"San Martin"
"Kilometro 8 Guarare - La Reforma",3.747065,-72.432605,"San Martin"
"Kilometro 7 Guarare - La Reforma",3.742954,-72.427735,"San Martin"
"Kilometro 6 Guarare - La Reforma",3.734925,-72.424963,"San Martin"
"Kilometro 5 Guarare - La Reforma",3.725628,-72.423115,"San Martin"
"Kilometro 4 Guarare - La Reforma",3.721017,-72.413836,"San Martin"
"Kilometro 3 Guarare - La Reforma",3.72363,-72.407176,"San Martin"
"Kilometro 2 Guarare - La Reforma",3.724552,-72.399553,"San Martin"
"Kilometro 1 Guarare - La Reforma",3.730545,-72.393585,"San Martin"
"Kilometro 1 Tarqui - La Jagua",2.109245,-75.810855,"Tarqui"
"Kilometro 2 Tarqui - La Jagua",2.112635,-75.804015,"Tarqui"
"Kilometro 3 Tarqui - La Jagua",2.12092,-75.79764,"Tarqui"
"Kilometro 4 Tarqui - La Jagua",2.12405,-75.79154,"Tarqui"
"Kilometro 5 Tarqui - La Jagua",2.12641,-75.77897,"Tarqui"
